weight logl sigma l k
6.908054113926356257e-05 3.382233816554490602e+01 3.604611795023056064e-01 2.055403677326239631e-02 5.224803343921409216e-01
6.901456193918320135e-05 3.382238260370918681e+01 3.440387834771481690e-01 2.110742366473046874e-02 5.016857519468711502e-01
6.895483126963544652e-05 3.382251674974128264e+01 3.639630718256868791e-01 2.063938792593843219e-02 5.125941376116274206e-01
6.888945042931134610e-05 3.382256813084434555e+01 3.633153488389911923e-01 2.055132793708677741e-02 4.992631338822800524e-01
6.882999769903089574e-05 3.382270474176195307e+01 3.358421453547738578e-01 2.044032211842677221e-02 5.220212447945911105e-01
6.876405288763571199e-05 3.382274620007845556e+01 3.466014121383841906e-01 2.100638518138837202e-02 5.203577873718795432e-01
6.871496700828095151e-05 3.382303211466414439e+01 3.537007016600829390e-01 2.079917600825611015e-02 4.952638633019269543e-01
6.866747567436077919e-05 3.382334074049893502e+01 3.332295834783998156e-01 2.043078117755098982e-02 5.179524493636465943e-01
6.860371474260356988e-05 3.382341176281397566e+01 3.630156102604149559e-01 2.018821386993395126e-02 5.214395049136029137e-01
6.854777436104596766e-05 3.382359601688186501e+01 3.589484291149264150e-01 2.042507167342921121e-02 4.929394898210406883e-01
6.848138910613767475e-05 3.382362709525347100e+01 3.316192749766851966e-01 2.052222981859738726e-02 5.169204210920519404e-01
6.841497264575430181e-05 3.382365677778491886e+01 3.470534229410663918e-01 2.063177822801364955e-02 4.907784804081729013e-01
6.835843975859604580e-05 3.382383011287419095e+01 3.324913470261091075e-01 2.096180347410851394e-02 5.018847287910633836e-01
6.829628715998303258e-05 3.382392048311896815e+01 3.319523047169073982e-01 2.078898630970321681e-02 4.997172237251071292e-01
6.823137724826514245e-05 3.382396961478191599e+01 3.381888660955966186e-01 2.095965687118574866e-02 4.969704439709105026e-01
6.817132914023100207e-05 3.382408916140231270e+01 3.597046425655025526e-01 2.077889156423251560e-02 5.019736310739797425e-01
6.812078483765664791e-05 3.382434745590789760e+01 3.648219499018122147e-01 2.010964392129121342e-02 5.000081570632505246e-01
6.806363934871721331e-05 3.382450821907688976e+01 3.358456772741074126e-01 2.050830819481042760e-02 4.957641285591175007e-01
6.800746784112436259e-05 3.382468259912062081e+01 3.561210713309054809e-01 2.046767807248441387e-02 4.916971385028558461e-01
6.794264228895636277e-05 3.382472893226416488e+01 3.579354336136161274e-01 1.992917298387972269e-02 5.034110841907623035e-01
6.787786703963422249e-05 3.382477509613804045e+01 3.369203409289480700e-01 2.114575216833967236e-02 5.060980438245279434e-01
6.782043077963231380e-05 3.382492856726693731e+01 3.523441935641308254e-01 2.044313349064218882e-02 4.905195915827595954e-01
6.776869720551510149e-05 3.382516547398067530e+01 3.450185949942911612e-01 2.016309779133218863e-02 5.230488694031355523e-01
6.771143993907608426e-05 3.382532022432187091e+01 3.472040279079764424e-01 2.102338758574402722e-02 4.990517981307854289e-01
6.765928794188966211e-05 3.382554971801548049e+01 3.366965487162457693e-01 2.085331873144813039e-02 5.226356127574555144e-01
6.761120643969908940e-05 3.382583882382624552e+01 3.595174513657860005e-01 1.999801557232009849e-02 4.994274134986506630e-01
6.755521695080789050e-05 3.382601037115746578e+01 3.484195318649589423e-01 2.076550494566831856e-02 4.925140442296651599e-01
6.750182005326399936e-05 3.382621964004843562e+01 3.446998043746938301e-01 2.086924636817161574e-02 5.243641025676539780e-01
6.743438102820004500e-05 3.382622007091667626e+01 3.421844688851086169e-01 2.037057411300123230e-02 4.926893702282711951e-01
6.738466911007946736e-05 3.382648260955164687e+01 3.417250668554769888e-01 2.114153911487956505e-02 5.039165912168058759e-01
6.733888735639972868e-05 3.382680296960384680e+01 3.681091258859479631e-01 2.018415108466167091e-02 5.078790388003028289e-01
6.727635367174673951e-05 3.382687389665974820e+01 3.367527088059024676e-01 2.109088140907951214e-02 5.024108512141279848e-01
6.722034404455559100e-05 3.382704101925264695e+01 3.549208572371971293e-01 1.997464125498672749e-02 4.997310649288497220e-01
6.715607864673309310e-05 3.382708452105995889e+01 3.411087566109237690e-01 2.100092454996337760e-02 5.210295709188855762e-01
6.711441896843266871e-05 3.382746398743005045e+01 3.381966272176264443e-01 2.100260758987139431e-02 5.201880279527733020e-01
6.705426868174002260e-05 3.382756735063981068e+01 3.330955930184878455e-01 2.100295744502014145e-02 5.159234412473997500e-01
6.699048657806341172e-05 3.382761569671845336e+01 3.389139506130786628e-01 2.116788714888550443e-02 5.093944973116480979e-01
6.695416089140524322e-05 3.382807329822422560e+01 3.315002639796810757e-01 2.080675831655581787e-02 5.008924002050019197e-01
6.690894554822597010e-05 3.382839775219662215e+01 3.458535140498064653e-01 2.101154399520526600e-02 4.982036544723608684e-01
6.685885662878773654e-05 3.382864885865177484e+01 3.477659883173849220e-01 2.109727214665257575e-02 5.135378464946347421e-01
6.679353539171580662e-05 3.382867137906782773e+01 3.322121159479219377e-01 2.049274041131308316e-02 5.016024641054086519e-01
6.673105672467192476e-05 3.382873554139757744e+01 3.508719587568453480e-01 2.012391881658934581e-02 4.943563356302256295e-01
6.667102538837060420e-05 3.382883553534965415e+01 3.375990665159522286e-01 2.104607989011801975e-02 5.183977961220422870e-01
6.661569135454786816e-05 3.382900523450116737e+01 3.524403819236474611e-01 2.044856489671282793e-02 4.907088629701822358e-01
6.655056373761131163e-05 3.382902709447486700e+01 3.376174554029342523e-01 2.106204524925204061e-02 5.177692852842040727e-01
6.650975797528535722e-05 3.382941375214892332e+01 3.463185986712686848e-01 2.013778424387070720e-02 5.227334350587247158e-01
6.644379809091928012e-05 3.382942152761985710e+01 3.626635148656880969e-01 2.018546931863684363e-02 5.213345004764592394e-01
6.637840086675283102e-05 3.382943679419480532e+01 3.464718897329576164e-01 2.079036238267366332e-02 5.254906300683934717e-01
6.631528086442868358e-05 3.382948543002642339e+01 3.637446709670469347e-01 2.048621450354324788e-02 4.989372497175142418e-01
6.624932715146425303e-05 3.382949038739184289e+01 3.295347906427766871e-01 2.064952256034727207e-02 5.067082874162147643e-01
6.620872015171441229e-05 3.382987725739560858e+01 3.593506361997760856e-01 2.042089502128616521e-02 5.245228451267522907e-01
6.615780685762624128e-05 3.383010797987886065e+01 3.447089271486545314e-01 2.022284062800049423e-02 5.242443224661036405e-01
6.610175968077905417e-05 3.383026044677907862e+01 3.346230560319620739e-01 2.111286956627778100e-02 5.085435715917064892e-01
6.605902839546065077e-05 3.383061379072580621e+01 3.493063174262897586e-01 2.076787363117342869e-02 5.252647874491206403e-01
6.599879236170332324e-05 3.383070152309046819e+01 3.396349696333264556e-01 2.056170460967307254e-02 4.928644769183770369e-01
6.593524960761696296e-05 3.383073827269578260e+01 3.555521622832867323e-01 1.991651846400755918e-02 5.057804504204432838e-01
6.592136515483659244e-05 3.383152767343450762e+01 3.427222301413503924e-01 2.012138962211245177e-02 4.993335897069491325e-01
6.586616845730783201e-05 3.383169001149117605e+01 3.403512670717988020e-01 2.033208444808353582e-02 5.237634306009130158e-01
6.580279367063007615e-05 3.383172737321184798e+01 3.328021800955152654e-01 2.090447189795515553e-02 5.006890474518000955e-01
6.575698780321168947e-05 3.383203102256796058e+01 3.459722979748670602e-01 2.030028268883973114e-02 5.261104311845954395e-01
6.569229685573334807e-05 3.383204675014884799e+01 3.417988370168046353e-01 2.094903689850987488e-02 5.222412674489256279e-01
6.564592073374080907e-05 3.383234054102295829e+01 3.418807092487399779e-01 2.044848664028526067e-02 4.923283000326513781e-01
6.558896163921108769e-05 3.383247249287788350e+01 3.518865136546484029e-01 1.993188786511963101e-02 5.126148815226337918e-01
6.558175462852247921e-05 3.383336260538315798e+01 3.346176379479998686e-01 2.083234297243810595e-02 5.209496008973505399e-01
6.551990602077616545e-05 3.383341908396583619e+01 3.433917702264152605e-01 2.090705958976920090e-02 4.951108196081072665e-01
6.547762181120049454e-05 3.383377351130894795e+01 3.598110459077151213e-01 2.067082313971794344e-02 5.196949189590878149e-01
6.542487012643034231e-05 3.383396754212004964e+01 3.616389442850633240e-01 1.994862437154497001e-02 5.112477956588377115e-01
6.537097131945518490e-05 3.383414337509103120e+01 3.673608710843819791e-01 2.031923049221703165e-02 5.128349487939980467e-01
6.530634600265628278e-05 3.383415429261839336e+01 3.429328300755622450e-01 2.003646995975845099e-02 5.080551565186254281e-01
6.525274605091079200e-05 3.383433320917006881e+01 3.462566203998060921e-01 2.101570188650048188e-02 5.193494304963344188e-01
6.518811024936307854e-05 3.383434217294612267e+01 3.554219146142659214e-01 2.009028374761995944e-02 5.227186498345759436e-01
6.513638624842147892e-05 3.383454840040070621e+01 3.601004132667268709e-01 2.010983415494831117e-02 4.964933891085404616e-01
6.507981617159590228e-05 3.383467953647543425e+01 3.466050654095334527e-01 2.107328754166862966e-02 5.021588918918814537e-01
6.501702787138691133e-05 3.383471428162170014e+01 3.322154834218891684e-01 2.082560926650024735e-02 5.181839817933433512e-01
6.496611410409192588e-05 3.383493089126622522e+01 3.474458513743080013e-01 1.998952584064384377e-02 5.147367310671333573e-01
6.490849685183359735e-05 3.383504361613809408e+01 3.600232229830450659e-01 1.997004511916250155e-02 5.023494626892738291e-01
6.485861907696739161e-05 3.383527488860700316e+01 3.399292016925633542e-01 2.070933712345192357e-02 4.932468131301681602e-01
6.481000004500394251e-05 3.383552499191540619e+01 3.302029494269211884e-01 2.081355174673174199e-02 5.046778492168176866e-01
6.475846577402241146e-05 3.383572951635932213e+01 3.645975210096132346e-01 2.059330826035725079e-02 5.088531828346437580e-01
6.472651533641929312e-05 3.383623601606333864e+01 3.476089644946214752e-01 1.997422642886071548e-02 5.057922539307486698e-01
6.466685061575333765e-05 3.383631379374605785e+01 3.394565895202769634e-01 2.061718036645107319e-02 5.253194075694604948e-01
6.460228816147072113e-05 3.383631490939885111e+01 3.665740414633051336e-01 2.042909744121892621e-02 5.122243907866992352e-01
6.457208429048457658e-05 3.383684726444786861e+01 3.314907953155905029e-01 2.049519697971369236e-02 5.142894947634401026e-01
6.450961142720620326e-05 3.383687930585685422e+01 3.346144455299243647e-01 2.097066873991625807e-02 5.005480363579811742e-01
6.444841492371730933e-05 3.383693021397301948e+01 3.358130009856269971e-01 2.111880902795086265e-02 5.109091944270599539e-01
6.439699454850611612e-05 3.383713204230122074e+01 3.296609498757440138e-01 2.082855977004167275e-02 5.086243621725449193e-01
6.435074206231241440e-05 3.383741354441688998e+01 3.658732778845804612e-01 2.048887793519708206e-02 5.119975942224945786e-01
6.428945048327030945e-05 3.383746062943025379e+01 3.545580612221011507e-01 2.001005656143127476e-02 5.195491284300171042e-01
6.422792616885563170e-05 3.383750318195167495e+01 3.594962154261801546e-01 2.021119768193361393e-02 4.945726806636763229e-01
6.416453657578944714e-05 3.383751574706863607e+01 3.485410599359796135e-01 1.996765347818347386e-02 5.130173502744831415e-01
6.410386243042523078e-05 3.383756969721754615e+01 3.545503744455061890e-01 2.023279706340491355e-02 4.926229542949887019e-01
6.406066717434888219e-05 3.383789563774344344e+01 3.628249416280390771e-01 2.067034960270462685e-02 5.061546840746348197e-01
6.400627045377417306e-05 3.383804613318194754e+01 3.620336960584088493e-01 2.064247406301752616e-02 5.014843505080986974e-01
6.394729068708477097e-05 3.383812423979593120e+01 3.334099158057820533e-01 2.086404179819898244e-02 4.996527541281136076e-01
6.388529386299951550e-05 3.383815427068884674e+01 3.413218526750751991e-01 2.011916789947207698e-02 5.020156578731527208e-01
6.382174665342665192e-05 3.383815906769046933e+01 3.392097350145567569e-01 2.052760578640881045e-02 5.249369708092102016e-01
6.377816515377409117e-05 3.383847597158593601e+01 3.655761967552481617e-01 2.030915912430181214e-02 5.174050928880232769e-01
6.373169181423304691e-05 3.383874703434604214e+01 3.580620415441143622e-01 2.073794678913733550e-02 4.985774137633542380e-01
6.366846390809042361e-05 3.383875444668434795e+01 3.315741167979636694e-01 2.089253941836620096e-02 5.155516747301178704e-01
6.361733904598357379e-05 3.383895113848076619e+01 3.462449997453640460e-01 2.112030542202539274e-02 5.100929429028637774e-01
6.356840612918465650e-05 3.383918166672674488e+01 3.570988228779299334e-01 2.089404613380273570e-02 5.080588215636682170e-01
6.351225132513073487e-05 3.383929790032462392e+01 3.634245654083436139e-01 2.064723556528338250e-02 5.080868246740815053e-01
6.345400312511149021e-05 3.383938036196991561e+01 3.579561424475815046e-01 1.995910144379116694e-02 5.155707897149850449e-01
6.339165807064237501e-05 3.383939735539480864e+01 3.468159541909459076e-01 2.105835064943066548e-02 5.018165383788086853e-01
6.333877251464907455e-05 3.383956274039636014e+01 3.627247292049241567e-01 2.061608818086251710e-02 5.158645909184987888e-01
6.328469151927777953e-05 3.383970853854566485e+01 3.343854497620001864e-01 2.042025667469700781e-02 5.001244265103260700e-01
6.322250348051620201e-05 3.383972538428679400e+01 3.336552731642245528e-01 2.054317635295529673e-02 5.197492661322798968e-01
6.316242301652755741e-05 3.383977463058253932e+01 3.636512638914626838e-01 2.029412181755193764e-02 5.202929816377122041e-01
6.310491652507150574e-05 3.383986376169687560e+01 3.464897841220843100e-01 2.033402100629156176e-02 5.263440364520461934e-01
6.306353146302913254e-05 3.384020773296407469e+01 3.509712157919721021e-01 1.996583996013085588e-02 5.030673026262187930e-01
6.303043040297245611e-05 3.384068271082459489e+01 3.334792019644562400e-01 2.076558584861593754e-02 4.986393645060002711e-01
6.298238258384912373e-05 3.384092012453970710e+01 3.492733016366847965e-01 2.008686236171770487e-02 5.215844497068191643e-01
6.295238537781730752e-05 3.384144373176772547e+01 3.451001690280346423e-01 2.005586871666368773e-02 5.013907542328325251e-01
6.289591651711788243e-05 3.384154632014374897e+01 3.627664381306592301e-01 1.998113366712650149e-02 5.063499030707792059e-01
6.283762431561391740e-05 3.384161908616474079e+01 3.473954970567997291e-01 1.997827712519198093e-02 5.114492710059727054e-01
6.278247474563924057e-05 3.384174104874986710e+01 3.499922863316348165e-01 2.103566714618290354e-02 5.039385632491912848e-01
6.272144824032372182e-05 3.384176854512331545e+01 3.339824833942998117e-01 2.089570790200761391e-02 5.187948483711689596e-01
6.266189135559892493e-05 3.384181854826734082e+01 3.336763530761138741e-01 2.049607821845941813e-02 4.997452502539823094e-01
6.260056237401873558e-05 3.384183934045758235e+01 3.586763432296908305e-01 1.992938448954193267e-02 5.086784516280785651e-01
6.254140419190754691e-05 3.384189388325978598e+01 3.587735796692435586e-01 2.079008451013536832e-02 5.025847802112382023e-01
6.250476253189023385e-05 3.384230783313084601e+01 3.462819172021248670e-01 2.053377665967838148e-02 5.271439550060751378e-01
6.245227136345601589e-05 3.384246768560356600e+01 3.610199148824734805e-01 2.070367379334041302e-02 5.151799701999334458e-01
6.239078819462057788e-05 3.384248271817287446e+01 3.628640499824006826e-01 2.066353420699766630e-02 5.110222631374520263e-01
6.233679417301171699e-05 3.384261692691873691e+01 3.430568030175930594e-01 2.007282162872203041e-02 5.032367297037197984e-01
6.228378762875961692e-05 3.384276624003086908e+01 3.631839330205267058e-01 2.065260262516804488e-02 5.093605817468941366e-01
6.222503917665751815e-05 3.384282255663156036e+01 3.609953925820766907e-01 2.074913854535922336e-02 5.076582894069859853e-01
6.216999152861026859e-05 3.384293751080089407e+01 3.608830715084799245e-01 2.052643629260558072e-02 4.967539963264998581e-01
