c d e
2.347384752558847598e-01 2.195499238075224180e-02 -4.196884217962493224e-01
2.270666300974288898e-01 2.219819147440245735e-02 -4.055424368593381068e-01
2.297711614268658220e-01 2.218272491434558624e-02 -4.127101962601026353e-01
2.221416946633247846e-01 2.257796907349583423e-02 -4.016389518168527184e-01
2.328327084674666203e-01 2.201596289561340986e-02 -4.196274996036285510e-01
2.399929672081935195e-01 2.174246637417100864e-02 -4.303455180535191715e-01
2.221803730010860622e-01 2.259374864699686611e-02 -4.064240550596518453e-01
2.379315971449824652e-01 2.176057551629434830e-02 -4.263003480318144911e-01
2.317762345218812303e-01 2.218595134239320643e-02 -4.159767641358025347e-01
2.181246962218861274e-01 2.274417372109324362e-02 -4.023622625970099120e-01
2.140751001635274875e-01 2.274376898898638338e-02 -3.850855759066671435e-01
2.431372331423211630e-01 2.154513033986970097e-02 -4.245872374748788092e-01
1.964219146413814787e-01 2.375139184804390263e-02 -3.658999762041383885e-01
2.337866186001247293e-01 2.192606147241373329e-02 -4.188199822978962983e-01
2.370211996208022587e-01 2.178551491030830331e-02 -4.202879282752650658e-01
2.126719762104274380e-01 2.289563612478569266e-02 -3.899397013939979173e-01
2.213196499056617750e-01 2.257379722902565569e-02 -4.043040953898215939e-01
2.299467847549199195e-01 2.219832652644507243e-02 -4.143283957439012344e-01
2.366445377176344955e-01 2.172459844042737287e-02 -4.132597443933049286e-01
2.152555528183035527e-01 2.282516232153071825e-02 -3.925867899472518241e-01
2.249878278390429198e-01 2.233487330273899521e-02 -4.051639032934372109e-01
2.286142304931915170e-01 2.220908035518106421e-02 -4.094768239930275389e-01
2.322783660166389819e-01 2.202320714792633041e-02 -4.144962885539346109e-01
2.266433051405847277e-01 2.236363740239904682e-02 -4.144159939037654894e-01
2.203372341847800175e-01 2.276089757567790681e-02 -4.074042867090056363e-01
2.100751901054374038e-01 2.296708825971782719e-02 -3.804213614731738469e-01
2.160800383827305993e-01 2.278991840170894664e-02 -4.015096327137223087e-01
2.257831604961304528e-01 2.231857544200470042e-02 -4.022405207077789369e-01
2.438244126619653063e-01 2.150211509334428242e-02 -4.288210297067384102e-01
2.401143539098187230e-01 2.175236131545799437e-02 -4.266245875998682102e-01
2.322693993395237300e-01 2.195285454315024087e-02 -4.100577330071939475e-01
2.307133431715346905e-01 2.218775921765340706e-02 -4.156933645329108362e-01
2.310306257528074170e-01 2.204493347970539960e-02 -4.137258126625895649e-01
2.285488977447063252e-01 2.209646393939756689e-02 -4.100134414434146723e-01
2.281136748634930989e-01 2.221858404979824494e-02 -4.121500872428663920e-01
2.151174611356292399e-01 2.280079585916621951e-02 -3.946323020182285202e-01
2.281389350221636469e-01 2.231965338836412391e-02 -4.142134685791009074e-01
2.308832839437746642e-01 2.196677628741319777e-02 -4.057422913171825352e-01
2.199530588353479921e-01 2.282697285727267392e-02 -4.102298326920288396e-01
2.296682921211179451e-01 2.224086740606629267e-02 -4.254277179422931709e-01
2.298445495117582560e-01 2.224256245176554903e-02 -4.206392620817444028e-01
2.304103557357499721e-01 2.216380927948830709e-02 -4.151669460016195190e-01
2.516546991356303220e-01 2.125476962858469793e-02 -4.389553225653722857e-01
2.385138903405299438e-01 2.166969825925970858e-02 -4.182294670827109151e-01
2.413980117376981482e-01 2.161085041810234877e-02 -4.280169390943805441e-01
2.289491138511297041e-01 2.222706821944468725e-02 -4.070648873946310919e-01
2.232501948997478447e-01 2.238123233085140967e-02 -4.047642720718244158e-01
2.261174871090514404e-01 2.218493845176318022e-02 -4.078518086164909517e-01
2.089222051349646225e-01 2.313897427563849085e-02 -3.938950561042533494e-01
2.542601750523980630e-01 2.113385081047587655e-02 -4.415355102417442001e-01
2.203167911179115812e-01 2.260190112146187244e-02 -4.007270073687370093e-01
2.312183829855329886e-01 2.212903144263689281e-02 -4.220229753540162276e-01
2.259992093610105890e-01 2.241184424012118356e-02 -4.150740772951851953e-01
2.212970060717676102e-01 2.267935693124470756e-02 -4.108762398015309847e-01
2.143832986673750440e-01 2.296003954102140976e-02 -3.985765417303357427e-01
2.332904024030326706e-01 2.201445103166501174e-02 -4.196233638638181551e-01
2.217572853899552054e-01 2.259844010185775923e-02 -4.141972859462057510e-01
2.402037358352051566e-01 2.173902082930034493e-02 -4.322066855826500742e-01
2.300890643691182458e-01 2.217741651108476320e-02 -4.142549983241098355e-01
2.567176466177163441e-01 2.093878277482511679e-02 -4.389211766708628337e-01
2.233435944529165162e-01 2.264142848565889668e-02 -4.106041813156060538e-01
2.322025362184962916e-01 2.196419938311782935e-02 -4.167147234893647800e-01
2.277223826185363897e-01 2.209803542451673625e-02 -4.035418541590123365e-01
2.213236882602778177e-01 2.250341778878150317e-02 -4.002937251695114496e-01
2.352666697451502031e-01 2.197527754523001878e-02 -4.221894951479663316e-01
2.272804295017987197e-01 2.231548382387679372e-02 -4.096487072396425289e-01
2.371253587254509299e-01 2.190216926386615373e-02 -4.292105892448307980e-01
2.316521043142245606e-01 2.218115501250597296e-02 -4.218444925897767428e-01
2.527143571454051330e-01 2.108829025082479755e-02 -4.320885963025152821e-01
2.238953684605697880e-01 2.250675420183586781e-02 -4.126244293424193854e-01
2.403359446582649106e-01 2.159863734531937071e-02 -4.222775875174280547e-01
2.356322328696611734e-01 2.205054997654838644e-02 -4.283008458250010531e-01
2.154423159284377665e-01 2.270560143018459515e-02 -3.942941050408348413e-01
2.166481475016526215e-01 2.277256586759253063e-02 -3.938534031782245926e-01
2.222032859139724259e-01 2.255438218053860619e-02 -4.021006678920128197e-01
2.230587617456041283e-01 2.240276916022519021e-02 -4.084911058244203863e-01
2.166318025472249165e-01 2.268461455045363631e-02 -3.971181589950188995e-01
2.193721395776107030e-01 2.268277152328154744e-02 -4.008152811274409144e-01
2.303448868383741743e-01 2.210562608419746472e-02 -4.108347016828635123e-01
2.410004923379229780e-01 2.162795576851419058e-02 -4.224699673557691382e-01
2.221304270952662030e-01 2.248158741747665126e-02 -4.052348030273263957e-01
2.429297932771163904e-01 2.163181644746434498e-02 -4.263599026390058055e-01
2.155868176851829521e-01 2.277148081513408889e-02 -3.964737444471476691e-01
2.388607589631948080e-01 2.173948401151658619e-02 -4.269686857302381622e-01
2.103312934188190653e-01 2.311157434993886886e-02 -3.876836133361982739e-01
2.222449528351573278e-01 2.255769873473461792e-02 -4.051448878601235926e-01
2.070943257598485410e-01 2.310006132755036690e-02 -3.781884123152906563e-01
2.309268674790287967e-01 2.221859363360866729e-02 -4.210670428977991708e-01
2.142457938410005092e-01 2.270793328870037570e-02 -3.913852390893327593e-01
2.496449073742308400e-01 2.140614108744967950e-02 -4.451305863664571927e-01
2.362198428978063980e-01 2.186416852929861168e-02 -4.174753929104457750e-01
2.252592981319871956e-01 2.215688852895499397e-02 -3.937322726810131845e-01
2.164679292454130266e-01 2.289779361049042172e-02 -4.074210345900544095e-01
2.402037358352051566e-01 2.173902082930034493e-02 -4.322066855826500742e-01
2.148018729951419736e-01 2.299346005493295431e-02 -4.041187956138307946e-01
2.175241722174041659e-01 2.279722703346426585e-02 -4.057871387168537902e-01
2.353681505826370479e-01 2.192010503587671355e-02 -4.143512338836476960e-01
2.094558543145843554e-01 2.311595304225294925e-02 -3.831216912754061843e-01
2.173426157130984304e-01 2.291566396488219776e-02 -4.091416196005619454e-01
2.370603293601720729e-01 2.187215704826320217e-02 -4.200957970616107096e-01
2.307875752663455238e-01 2.207310765603483563e-02 -4.152379913321223581e-01
2.172814792317554478e-01 2.285910627238368908e-02 -4.049253076404464302e-01
2.513415579109801179e-01 2.131354647718649437e-02 -4.384890787801768441e-01
2.231886138913168338e-01 2.224226541318187478e-02 -3.933026931696913531e-01
2.212451619493454036e-01 2.256230763190545524e-02 -4.015158540538655840e-01
2.267256711666971736e-01 2.214782954695415293e-02 -4.010894341513343564e-01
2.051022597043434814e-01 2.339734694693920009e-02 -3.868883407816328113e-01
2.233187172097526041e-01 2.247283392694652757e-02 -4.039530124713057724e-01
2.197353519986811055e-01 2.256284720153946960e-02 -3.972187948765469878e-01
2.236661622864835053e-01 2.243951305108979680e-02 -4.070948721172499285e-01
2.342277522657574274e-01 2.188291080456357049e-02 -4.171779406163407256e-01
2.426856039985765268e-01 2.164933737923754181e-02 -4.292981600942097353e-01
2.198273903246201755e-01 2.248411273356809570e-02 -3.920838669134754095e-01
2.532031948690769418e-01 2.111128310750028797e-02 -4.408703667433034878e-01
2.310982373935104306e-01 2.214076030137214143e-02 -4.160126615595222122e-01
2.304097039392785096e-01 2.219496630832793263e-02 -4.167088717808611342e-01
2.236573694076040564e-01 2.255151383062176454e-02 -4.152010144730037267e-01
2.105773176840068928e-01 2.317367163654841800e-02 -3.947078915759504314e-01
2.337135580143374636e-01 2.195456686281981734e-02 -4.164610682701808120e-01
2.123285464317958837e-01 2.291515997386966291e-02 -3.950740385132573973e-01
2.386407106437176129e-01 2.173466337226875184e-02 -4.156896926222310995e-01
2.249770408679274691e-01 2.248937724721242204e-02 -4.100421409607071244e-01
2.286919900368602487e-01 2.224521615031114716e-02 -4.111584341447035440e-01
2.055039442428030494e-01 2.341519436261945211e-02 -3.877882050966054983e-01
2.455732779933368359e-01 2.143004622432738426e-02 -4.290994477594489709e-01
2.351682759977513637e-01 2.197619607397345229e-02 -4.196300908603527446e-01
2.148209575821886652e-01 2.291391597214995426e-02 -3.985409619013654536e-01
2.203967911359727694e-01 2.258596774302732563e-02 -3.985910605607874135e-01
2.362800089291421379e-01 2.183772775297977697e-02 -4.180297338177518807e-01
2.306756891692143263e-01 2.220974392043052748e-02 -4.194961809400995500e-01
2.349652955394818665e-01 2.187843107017417577e-02 -4.168995048058126152e-01
2.636150527198481974e-01 2.078019892591807458e-02 -4.573723126292713603e-01
2.278395668932495788e-01 2.216400056082483416e-02 -4.055942368926230834e-01
2.126541738522260694e-01 2.283809234678466429e-02 -3.838711798306927436e-01
2.511075278668735145e-01 2.122977450583823922e-02 -4.354427971026219035e-01
2.324555594148962623e-01 2.203969082422843964e-02 -4.186952946336018888e-01
2.301149818027510285e-01 2.224419719690426053e-02 -4.143620047215377244e-01
2.349155029821616836e-01 2.197332476956407460e-02 -4.205789661343551922e-01
2.323532645255264040e-01 2.218232639971253264e-02 -4.270457776460678812e-01
2.207697549686005178e-01 2.237357029378203577e-02 -3.950457094557545679e-01
2.284742107074060335e-01 2.221835999282579382e-02 -4.163458815139372549e-01
2.180780971043911887e-01 2.255284367427268580e-02 -3.921362806511112797e-01
2.335583348849161744e-01 2.192597706361971641e-02 -4.127744670817465877e-01
2.174035719217042306e-01 2.282182069246644143e-02 -4.087506688676150191e-01
2.069033527010499807e-01 2.313974753698354314e-02 -3.792448351927166783e-01
2.222995144367760911e-01 2.254466856443941916e-02 -4.042397067150490519e-01
2.380435646772640634e-01 2.173914988026572417e-02 -4.195789760288720638e-01
2.239863099571066662e-01 2.236645679640102483e-02 -4.095715695663415534e-01
2.401143539098187230e-01 2.175236131545799437e-02 -4.266245875998682102e-01
2.078266855733332807e-01 2.322966991762021038e-02 -3.844926769840291136e-01
2.263078264066231693e-01 2.222715714004118090e-02 -4.058620620061439421e-01
2.250485457489261876e-01 2.242625678477395273e-02 -4.137701101600437248e-01
2.212651029492054278e-01 2.247987189522205817e-02 -4.009704941289933267e-01
2.254103758516381451e-01 2.249186086235010693e-02 -4.138934880943321293e-01
2.178988927242122564e-01 2.260319222088506136e-02 -3.882266951418720247e-01
2.244481923452470440e-01 2.240417866189822055e-02 -4.035446938793296745e-01
2.377534340203932839e-01 2.190180056210583315e-02 -4.232134318649243276e-01
2.300348894650827702e-01 2.205272090728912712e-02 -4.097095916399049464e-01
2.414066848551796873e-01 2.174134893088702433e-02 -4.397362762568002292e-01
2.194925020165905405e-01 2.269986947871339630e-02 -4.062596287403376083e-01
2.412741487330849477e-01 2.165929068431874174e-02 -4.253946156210763885e-01
2.285546739159363128e-01 2.233302590529683690e-02 -4.268418946373957468e-01
2.072341811233717745e-01 2.306803131667191711e-02 -3.721863864124267396e-01
2.473583332543263236e-01 2.153268246963384661e-02 -4.421067243409810832e-01
2.496343981271496038e-01 2.136882989836660918e-02 -4.446067401266500241e-01
2.455469912382948205e-01 2.144676782294742748e-02 -4.299663013923087362e-01
2.162903108658782436e-01 2.262031353345369741e-02 -3.931668348840915428e-01
2.402339880851491749e-01 2.185898412400536991e-02 -4.315741129338154236e-01
2.306108547609286852e-01 2.219653618224933650e-02 -4.185541148444430481e-01
2.250801840673004595e-01 2.248346226180212779e-02 -4.175874714593238446e-01
2.264119667249704371e-01 2.236836390522149026e-02 -4.124106153776158079e-01
2.260305815197689583e-01 2.241829640881916677e-02 -4.092162480129094559e-01
2.327532534646017393e-01 2.203331497107896206e-02 -4.166660817472424005e-01
2.096612875420824640e-01 2.310056546896529020e-02 -3.927218486057122426e-01
2.082884348885609693e-01 2.296946236386461157e-02 -3.808932089203750371e-01
2.269896976072478534e-01 2.236000427819933786e-02 -4.100779401357663723e-01
2.269123835639141884e-01 2.236032760369191172e-02 -4.155762341809278171e-01
2.419375024589873746e-01 2.159372262695985478e-02 -4.288954666652491365e-01
2.210206498272249132e-01 2.257746011607193390e-02 -3.997892696093300335e-01
2.383766484883897974e-01 2.171434638749721729e-02 -4.171750621810977888e-01
2.294190070197141829e-01 2.212698122587896180e-02 -4.147788356271551180e-01
2.201277887857922000e-01 2.267014943973378466e-02 -4.082378192158312435e-01
2.334218939514709490e-01 2.213599907306122716e-02 -4.319623035085026208e-01
2.288386040449654768e-01 2.233193949537676248e-02 -4.177956783513121497e-01
2.295792217836367666e-01 2.207648251439505924e-02 -4.114201375852984954e-01
2.246361234792295658e-01 2.235179080171061788e-02 -4.105901555229574118e-01
2.200294122001218433e-01 2.268313646104503159e-02 -4.070921584980686792e-01
2.188887063954947365e-01 2.271784608664833074e-02 -4.057306891539335103e-01
2.369741229994892784e-01 2.186724291005939444e-02 -4.263581400453901882e-01
2.295677885012719077e-01 2.200707696401540264e-02 -4.070798664417397683e-01
2.425016166863238620e-01 2.167018718362453966e-02 -4.283331884771165443e-01
2.147398206792985320e-01 2.295128775395287660e-02 -4.003083001871012847e-01
2.316756408668105838e-01 2.212797843712261195e-02 -4.181413002119405142e-01
2.223306226235881589e-01 2.239643990206750812e-02 -3.986108397124514813e-01
2.288521490984622986e-01 2.208650218352979644e-02 -4.073827108496752558e-01
2.376929642876119964e-01 2.187719036140009857e-02 -4.320857100001638251e-01
2.206331308901601229e-01 2.268454816373610683e-02 -4.078001779015659745e-01
2.367653542971259739e-01 2.174644207494837861e-02 -4.105010890550864211e-01
2.346848167704043142e-01 2.196729309333284030e-02 -4.253890735423392355e-01
2.285777429623909729e-01 2.213717148362237888e-02 -4.076212451664084080e-01
2.244462438744656563e-01 2.252476029104155328e-02 -4.147878026495408488e-01
2.270048461819866858e-01 2.215039039996765866e-02 -3.946539586351109907e-01
2.296404923065236137e-01 2.222381113597333979e-02 -4.155244525542772793e-01
2.296682921211179451e-01 2.224086740606629267e-02 -4.254277179422931709e-01
2.320510343708286349e-01 2.203102220244681012e-02 -4.149198171389714140e-01
2.118751975692794165e-01 2.305285510832178961e-02 -3.931066125037879777e-01
2.125083321041500994e-01 2.295661239983641175e-02 -3.902721678447840237e-01
2.157583578141109015e-01 2.292101910772141593e-02 -4.000215575750746266e-01
2.080945521189085934e-01 2.319536033810944836e-02 -3.900874118777515331e-01
2.332498673250338328e-01 2.208937128685420012e-02 -4.206694299843082296e-01
2.224955379576074588e-01 2.245885327200870113e-02 -4.030200560611821858e-01
2.250129244372720549e-01 2.229695356431441247e-02 -4.047965665697769166e-01
2.409003088218193422e-01 2.171315226448698038e-02 -4.279888612677164028e-01
2.154310589834578238e-01 2.273522719089983088e-02 -3.855013216850329272e-01
2.553231552953922900e-01 2.106270511848773452e-02 -4.429465790495378252e-01
