a b
1.002132755447778661e-02 -9.336897870508087394e-02
1.018864551493046250e-02 -9.342890907053247318e-02
1.030322972894139738e-02 -1.036812929368933212e-01
1.005003767981610396e-02 -8.739110827258844694e-02
9.991951156313329252e-03 -8.900369505440175466e-02
1.005729961217208951e-02 -8.971546168458277570e-02
1.003277411097339838e-02 -8.861484842210232138e-02
1.003969885130141793e-02 -9.278558487653087994e-02
9.953790610951619711e-03 -7.975856205396647525e-02
1.019727444934568489e-02 -8.603590841325226002e-02
1.017173443272732791e-02 -9.568214740810798702e-02
1.018004217185362881e-02 -9.292860068550101715e-02
1.010709579925220952e-02 -8.902320008124120498e-02
1.016187433151384545e-02 -9.150274171354055852e-02
1.018892451511083097e-02 -9.153001042708175383e-02
1.025732362312914425e-02 -1.003513711876491410e-01
9.980779671288741994e-03 -8.989740006929758387e-02
1.009838692290944417e-02 -8.824299464115759051e-02
1.018641314744793414e-02 -9.040933215989310767e-02
1.002415381471820355e-02 -9.024053787127606086e-02
1.012506003181631170e-02 -9.204163952777322244e-02
1.010982867688821341e-02 -9.156395428501373779e-02
1.012562942304394420e-02 -9.270231260626582426e-02
1.016583480359258690e-02 -9.036020410393796887e-02
1.037884376372223694e-02 -1.062418896574843785e-01
1.021166962158463060e-02 -9.759360392463922729e-02
1.010951154682449005e-02 -8.442505439686565083e-02
1.015823006531598599e-02 -9.768904762193009184e-02
9.911371530258880624e-03 -8.577350982622200526e-02
1.003969161873292937e-02 -9.252969746612671464e-02
1.010689881418698477e-02 -9.057185788878663324e-02
1.001408872310123599e-02 -8.362804973943971376e-02
1.007606962814761031e-02 -9.276952265134985609e-02
1.001698198172780441e-02 -8.788028152187599140e-02
1.016468613908274449e-02 -8.873926164503331826e-02
1.009441218281002112e-02 -8.920611864244532008e-02
1.019437844990185582e-02 -9.224965967721598936e-02
1.004417625479562398e-02 -8.641177252552001420e-02
1.023378604196172048e-02 -1.003728899451241663e-01
1.013204639307706267e-02 -8.776572250562275634e-02
1.012391922548237094e-02 -9.233693907107620724e-02
1.020418308158795029e-02 -9.661547969587314100e-02
1.009387913285368643e-02 -8.907367469283311578e-02
1.007849771076785306e-02 -9.024278394317142293e-02
1.018436421550757143e-02 -9.331771061185323290e-02
1.026282225719070407e-02 -9.837494687676873184e-02
1.032801854174257572e-02 -1.016010013920192190e-01
1.030322972894139738e-02 -1.036812929368933212e-01
1.023241503177164946e-02 -9.598936815172520731e-02
1.018811749009831263e-02 -9.422737981287720999e-02
1.008641782268145798e-02 -9.246451371555530763e-02
1.024822945396926255e-02 -9.448575190414842950e-02
1.026117702069526821e-02 -1.069455319991652331e-01
1.026498185106410055e-02 -9.441625304432488264e-02
1.013292522270037299e-02 -9.082098994789578050e-02
1.019928881370450735e-02 -9.076912247483193141e-02
1.002236701954252462e-02 -8.321675876782919090e-02
1.009084434860987173e-02 -8.905618565471407067e-02
1.006452049569613039e-02 -8.873212526131202260e-02
1.010088279091488767e-02 -9.125886887730438879e-02
1.008150888771207343e-02 -8.614632239535868763e-02
1.016002644886886130e-02 -8.971179230655179637e-02
1.006024209714980605e-02 -9.029588964661194872e-02
1.025548054141506293e-02 -9.366071611064730185e-02
1.004459880123500376e-02 -8.507530340643354450e-02
1.013255550719703579e-02 -9.560393108395226491e-02
9.979481665667998269e-03 -9.072258359426510488e-02
1.015066357492289129e-02 -8.818805521517170121e-02
1.019386241067049559e-02 -9.708990093165170698e-02
1.003912574344449637e-02 -8.915078245647878319e-02
9.994738052555837693e-03 -8.390697397011037673e-02
1.006189766372589389e-02 -8.822377960637428629e-02
9.972163770146480477e-03 -8.100214854427223443e-02
1.001874589422731276e-02 -8.645526970712014148e-02
1.013813073492527556e-02 -9.887436123063642057e-02
1.010127683215840400e-02 -9.271539859994959443e-02
1.008220353665967295e-02 -8.789086520823996551e-02
1.000528020695280740e-02 -8.674706133077147996e-02
1.014980037142383662e-02 -9.611327281244985699e-02
9.959100710479583396e-03 -8.575230770297115335e-02
1.022089718971044142e-02 -9.370263626659647294e-02
1.036072569358634926e-02 -9.756935318712778304e-02
1.011438343672457080e-02 -9.661626415895718800e-02
9.921795878399863877e-03 -7.932472038972138151e-02
1.002663157811199690e-02 -9.080578458487820193e-02
1.000405123607182867e-02 -8.095613028115389298e-02
1.010872157798858861e-02 -9.580772491696687432e-02
1.010513112395332314e-02 -9.322121284831785815e-02
1.021818046369762228e-02 -9.669524777076166089e-02
1.006444942069685544e-02 -8.915371307521846589e-02
1.005092228301521923e-02 -8.583971938468182294e-02
1.031587964767512189e-02 -1.062950843142869140e-01
9.959268333247631166e-03 -7.905555613367742929e-02
9.949692111383613702e-03 -8.578628317869108066e-02
1.000713858790552857e-02 -8.114330578093453816e-02
1.024332324282432177e-02 -9.930263719072951467e-02
1.018795767967738131e-02 -9.976982799404132685e-02
1.032141326568854212e-02 -9.948385772164525243e-02
1.015800133788158366e-02 -9.273201768592209682e-02
9.993074645043474591e-03 -8.800624871266893301e-02
1.009377266199433520e-02 -8.927685883900515762e-02
1.009655720810413715e-02 -9.533150355134245579e-02
1.018434789262247231e-02 -9.571043719497662750e-02
1.011713900542086236e-02 -8.946453559479228268e-02
1.019928881370450735e-02 -9.076912247483193141e-02
1.012785667637623732e-02 -9.369163491846754788e-02
9.940132490067553339e-03 -7.724796173234937946e-02
9.974870235434363241e-03 -7.490534854890840144e-02
1.004578012588665248e-02 -8.858936641298331693e-02
1.019707683608537391e-02 -9.547283167107400992e-02
1.007972257063962512e-02 -9.201882221513901783e-02
1.006303780504933659e-02 -8.341135620351391999e-02
1.009480125331012335e-02 -8.690163603079037458e-02
9.991962337411938733e-03 -8.229927515134960458e-02
1.010280864134534967e-02 -8.921560353847191038e-02
1.019437844990185582e-02 -9.224965967721598936e-02
1.009390994202465086e-02 -8.387612103073105452e-02
1.008659959045950238e-02 -9.113880814538255493e-02
1.014606504772198881e-02 -8.779371920142953201e-02
1.017781227589946436e-02 -9.324237905148868855e-02
1.009388888386401201e-02 -9.149848449625319624e-02
1.011897168835551586e-02 -9.162238839430458803e-02
1.013255550719703579e-02 -9.560393108395226491e-02
1.016897495655941924e-02 -8.953226808322511943e-02
1.005675460852606395e-02 -8.777550957376445417e-02
1.012369375099073793e-02 -9.377301935958914925e-02
1.006100392153382039e-02 -9.163543109779204165e-02
1.002589375600326793e-02 -8.548074706374975129e-02
1.000197281602240029e-02 -8.287594168811907025e-02
1.016848630997385650e-02 -9.332064479648605193e-02
9.978469099676777476e-03 -8.370367127362587922e-02
1.003352250031495918e-02 -9.246835690292631860e-02
1.005952343701370377e-02 -9.011351151855717667e-02
1.001357698252321876e-02 -8.312465390566048384e-02
1.006657728539071123e-02 -8.380213342767217632e-02
1.021030024869582636e-02 -9.565173146906369439e-02
9.954246592882853850e-03 -8.137653684204071425e-02
9.934126325819192527e-03 -8.853372540300341598e-02
1.022709989997536845e-02 -1.020246685251826602e-01
1.016499907133384950e-02 -9.901248100671766750e-02
1.010551732719296852e-02 -8.925109210871706722e-02
1.018411129534477905e-02 -8.637198346665519999e-02
1.015673353468386081e-02 -9.328850935752264206e-02
1.012690127909928600e-02 -9.464379695903923917e-02
9.963486657341494301e-03 -8.185865267279468505e-02
1.011668321956431249e-02 -9.299497949356250182e-02
1.015618547928302112e-02 -8.817658782973358811e-02
9.874370462128988224e-03 -7.347501725365157554e-02
1.006246117361534603e-02 -8.865109011284366680e-02
9.955514514866779796e-03 -7.769050595371673751e-02
1.013014316976221935e-02 -8.819614860937319278e-02
1.006526790827042689e-02 -9.134945540429262323e-02
1.008750755762470586e-02 -9.371536896525523019e-02
9.994843711353819382e-03 -8.505428321970653904e-02
9.994851671427405770e-03 -8.442558316747494906e-02
1.009126155781059353e-02 -9.050079495226293069e-02
1.013463722556758734e-02 -9.423660609460382531e-02
1.011608406526613713e-02 -8.501718747326458825e-02
1.001814872524183636e-02 -8.451101644042702254e-02
1.005749052299794583e-02 -8.993391764741986982e-02
1.008830999213568974e-02 -9.037058933366415303e-02
1.011337284116966412e-02 -8.809094399464312275e-02
1.012514894456806314e-02 -8.508233390571229293e-02
1.002434499534585882e-02 -8.829503344541955734e-02
1.023926794578696592e-02 -9.978470174540632343e-02
1.005055347819674288e-02 -8.834517255544049874e-02
1.002177914992778002e-02 -8.861958928609769970e-02
1.020676884377478416e-02 -1.024890745776005918e-01
9.989435111591948857e-03 -9.235535411559281371e-02
1.013616976412876763e-02 -1.009884487826406829e-01
9.977444469457565079e-03 -8.450699931109539875e-02
1.007328373388245712e-02 -8.597633878712573896e-02
1.006960671915195504e-02 -8.517982630097242769e-02
1.002642794120436193e-02 -8.561316795443496552e-02
1.037111705780642545e-02 -1.004075909206396666e-01
1.026641776200226674e-02 -9.732861430545680648e-02
1.026580060072248418e-02 -9.787185434310252674e-02
9.984219356874490803e-03 -8.662208487841893678e-02
1.004436208590903101e-02 -9.488478659146526439e-02
1.013909517653208830e-02 -9.471797276931082088e-02
1.005358795738216238e-02 -8.729008479242739149e-02
1.037305187389529065e-02 -9.858063221182722380e-02
1.021694100506300579e-02 -9.618634415484117461e-02
1.024500955916361061e-02 -9.372411013821069226e-02
1.021108926267418754e-02 -9.356231205188003663e-02
1.008844794309733672e-02 -9.084848854193050549e-02
1.013176156004034351e-02 -9.139266882238405998e-02
9.862669379259836333e-03 -7.850100726553410624e-02
1.010226827619775669e-02 -8.887574944006271238e-02
1.009736285046113069e-02 -9.218707211987209327e-02
1.001517047640361480e-02 -8.778389810821307648e-02
1.009415442536176766e-02 -9.422180409833735837e-02
1.017382693290082990e-02 -9.552093040875964114e-02
1.015206003895311598e-02 -8.547080539447460268e-02
1.005821186804796430e-02 -8.622434574270321228e-02
1.019446500977880948e-02 -8.937628437178224416e-02
1.012914556651672848e-02 -8.437245229895551368e-02
1.027784145114689351e-02 -1.041695481732292095e-01
1.017770698053436368e-02 -9.570519788537334982e-02
1.008461652823942206e-02 -8.627813240435511233e-02
1.005030416365602225e-02 -8.326564412088477418e-02
1.007337969553610824e-02 -9.024164679719182125e-02
1.017067880846872496e-02 -1.005351889330829973e-01
9.908864133346739766e-03 -7.955487359811219683e-02
1.012494510942276577e-02 -9.482310221606282674e-02
9.976784967626009526e-03 -7.952480831886887813e-02
9.855794331041646539e-03 -8.011800753090891902e-02
1.003217653394483655e-02 -8.883633848387706422e-02
1.021284344338959510e-02 -9.523012315035672692e-02
1.013668424801259654e-02 -8.553808469130386172e-02
1.022018316676387428e-02 -9.594462347620247300e-02
1.006564360796614876e-02 -9.200230970222511573e-02
1.010076047459347592e-02 -8.775860494791576372e-02
1.014098951352312289e-02 -9.065529458361898385e-02
9.983020342443027495e-03 -8.068243125939567051e-02
1.014235624123401708e-02 -9.446947954400397585e-02
1.009966467929523937e-02 -8.964499350197030481e-02
1.012732874515581694e-02 -9.030059956800018384e-02
1.010955051820949802e-02 -9.512763790803613340e-02
1.005761888689030853e-02 -8.631494696131647437e-02
1.022018316676387428e-02 -9.594462347620247300e-02
1.000638479050600799e-02 -8.425379560411760949e-02
1.011422976575861166e-02 -8.955949671350471597e-02
9.977797800748020030e-03 -8.359835024951189908e-02
9.918835542903327307e-03 -8.404889855546127109e-02
1.021539462637328921e-02 -9.515231299005377785e-02
1.023563417205538423e-02 -9.765183163362967100e-02
1.008048761744802235e-02 -8.878012150487313292e-02
1.016095065323300434e-02 -1.021456591443907769e-01
1.010994037220175334e-02 -9.514708917992464876e-02
1.017043918841997741e-02 -9.504590200324192217e-02
1.010658386751796950e-02 -9.000868961572883187e-02
1.012774313636009837e-02 -9.172267308540504871e-02
1.001677386819140037e-02 -8.663204903507071286e-02
1.015600202047978184e-02 -9.602310565542948595e-02
1.017900123436334126e-02 -9.695578305559693355e-02
1.011974306737099122e-02 -9.234940447509587536e-02
1.018283632940725214e-02 -9.268912392918871035e-02
1.015673353468386081e-02 -9.328850935752264206e-02
1.023666989080684875e-02 -9.706075870686792229e-02
1.002905087372100990e-02 -9.035268617700076277e-02
1.010894391072512249e-02 -9.522799717926355711e-02
1.005779198583073297e-02 -8.930914906066278469e-02
1.028116040850559493e-02 -1.002678310000133521e-01
1.011068045556327843e-02 -9.667246437798793224e-02
1.015675434588383247e-02 -8.528072790001783865e-02
1.026035796040766085e-02 -1.000279441052958074e-01
1.015249622681527880e-02 -9.431810737125445598e-02
9.980168858746418792e-03 -8.085147548280224861e-02
1.016499907133384950e-02 -9.901248100671766750e-02
1.005479582461478449e-02 -8.759951838559154602e-02
1.004492082749462029e-02 -8.473547248494761597e-02
1.013865699291940231e-02 -8.749180441399961872e-02
1.014496568497465223e-02 -9.001105019195176915e-02
1.005676262907991697e-02 -8.884183464007278097e-02
9.946520752533175025e-03 -8.186963475357278419e-02
1.014624306255564046e-02 -9.007756896632002075e-02
1.017006688953696336e-02 -9.221956380749629645e-02
1.024386171869610257e-02 -1.049753227814660406e-01
1.021706849144711493e-02 -9.926594578335845576e-02
1.011064782164527998e-02 -9.369779794687316254e-02
1.015658782309921543e-02 -9.010635446445247609e-02
1.017426583321736494e-02 -9.050607055922021971e-02
9.989012703131072701e-03 -8.473903086301270982e-02
9.971049959744918145e-03 -8.470400763568308733e-02
1.010313582267622495e-02 -9.662192000506464318e-02
1.004113100815574866e-02 -8.794487903032388587e-02
1.010289098896177684e-02 -9.212468132443607516e-02
1.010428336168874008e-02 -8.731578577771470506e-02
1.001193883631348175e-02 -8.528193309580589521e-02
1.013089500681035870e-02 -9.618758710847719051e-02
1.021657631554369339e-02 -1.006519342239653447e-01
1.016212068513301647e-02 -9.039822133302410911e-02
1.016370816752093509e-02 -9.297409967072711723e-02
1.020048186887397706e-02 -9.633875617755638388e-02
1.005500835424159162e-02 -8.622289736466015597e-02
1.006665459280107339e-02 -8.650703066320031276e-02
1.004641673038535188e-02 -8.881854897778751479e-02
1.014406847716806809e-02 -9.637208652032569489e-02
1.009922449217814933e-02 -8.835984374946770359e-02
1.004175303646988315e-02 -9.414127049233345090e-02
1.013761567437360123e-02 -1.010032683715753610e-01
1.013263212808585001e-02 -8.890481210067080475e-02
1.008278824885742997e-02 -9.407982099777156826e-02
1.013261105366084630e-02 -9.695651820335626780e-02
1.005212838581424906e-02 -8.281700461663410451e-02
1.014448747787265181e-02 -9.568919213929172329e-02
1.009623768338835381e-02 -9.317175791848208988e-02
1.046701510876064944e-02 -1.098490411613710638e-01
1.018364550865691331e-02 -9.895571161917793290e-02
1.018423890885707117e-02 -8.817352283320101236e-02
1.022756329160647015e-02 -9.044449408691312975e-02
9.986807328915381365e-03 -8.532080428104205083e-02
1.010063405761237737e-02 -9.410769565466847730e-02
9.941877556525924309e-03 -8.470671407594276836e-02
9.977582416224907436e-03 -8.759934874760677559e-02
1.013172013371739510e-02 -8.722122647338803603e-02
1.017535784722536224e-02 -8.980081857005584034e-02
1.010835262056482275e-02 -9.447128275466543101e-02
1.015718130367506550e-02 -9.034726156837735722e-02
9.963475779191321990e-03 -8.653889814633664024e-02
1.006863638669469596e-02 -9.043088600184656656e-02
1.006981156083484874e-02 -9.699965793275056036e-02
1.012982386760363784e-02 -9.034047111873722002e-02
1.009560385121154036e-02 -8.597884445158432420e-02
1.022993415648733306e-02 -9.422388735713638219e-02
1.015335726257637905e-02 -1.003785893044368827e-01
1.019080978091886636e-02 -9.630343957440334890e-02
9.944401947737623038e-03 -8.395986609329542105e-02
1.013073723785250235e-02 -9.128244821368891593e-02
1.005123404715980995e-02 -8.967697260700457917e-02
1.000390527877177693e-02 -8.821068011681032495e-02
1.007993945311895512e-02 -8.486631336072658627e-02
1.015029856079983916e-02 -9.329641843683100788e-02
1.024500955916361061e-02 -9.372411013821069226e-02
1.016575350989674942e-02 -9.414110205642001183e-02
1.004219498021310247e-02 -9.219298073950543682e-02
1.015514567915432043e-02 -9.522226512422227174e-02
1.027900412897565785e-02 -9.871106913655403048e-02
1.008970060240926836e-02 -8.707567293616436110e-02
1.020477988978485406e-02 -9.835600143240519344e-02
1.015544206267241650e-02 -9.749951987726501734e-02
1.014215268978597984e-02 -9.212644457353147409e-02
1.006917172896417551e-02 -8.944611828504522855e-02
